accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	biosampleAccession	completeness	geoLocAdmin2	geoLocCity	insdcAccessionFull	insdcRawReadsAccession	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs
PP_002XVRR.1	A.D.5.2	2025-01-08	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14879	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00010260/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424660	0.9775369458128079			OZ262154.1				0	0
PP_002XVSP.1	A.D.5.2	2025-01-10	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15076	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00010262/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424661	0.9896223316912972			OZ262148.1				0	13
PP_002XVTM.1	A.D.3	2025-01-14	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15228	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00010649/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424662	1.0			OZ262149.1				0	0
PP_002XVUK.1	A.D.5.2	2025-01-19	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14847	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00010779/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424663	0.9688669950738916			OZ262169.1				0	100
PP_002XVVH.1	A.D.5.2	2025-01-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14874	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011086/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424664	0.977208538587849			OZ262153.1				0	0
PP_002XVWF.1	A.D.1.5	2025-01-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15224	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011097/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424665	1.0			OZ262191.1				0	0
PP_002XVXD.1	A.D.3.1	2025-01-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15224	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011119/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424666	1.0			OZ262189.1				0	0
PP_002XVYB.1	A.D.1	2025-01-24	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14051	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011364/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424667	0.9205254515599344			OZ262186.1				0	37
PP_002XVZ9.1	A.D.1	2025-02-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15198	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00012838/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424668	0.9982922824302135			OZ262185.1				0	0
PP_002XW07.1	A.D.5.2	2025-02-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15204	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00012839/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424669	0.9988834154351396			OZ262188.1				0	0
PP_002XW15.1	A.D.5.2	2025-02-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14874	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00012880/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424670	0.977208538587849			OZ262192.1				0	0
PP_002XW23.1	A.D.1	2025-02-03	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15223	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00012998/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424671	1.0			OZ262190.1				0	0
PP_002XW31.1	A.D.3.1	2025-02-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15198	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014617/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424672	0.9983579638752053			OZ262184.1				0	0
PP_002XW4Z.1	A.D.3	2025-02-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15229	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014934/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424673	1.0			OZ262261.1				0	0
PP_002XW5X.1	A.D.5.1	2025-02-04	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13709	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00015881/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424674	0.8677832512315271			OZ262195.1				0	501
PP_002XW6V.1	A.D.1	2025-02-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13945	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00015896/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424675	0.8961576354679803			OZ262270.1				0	301
PP_002XW7T.1	A.D.1.5	2024-12-13	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15213	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00015928/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424676	0.9623645320197044			OZ262266.1				0	563
PP_002XW8R.1	A.D.3	2024-12-20	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15219	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00000741/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424677	0.9995402298850574			OZ262258.1				0	0
PP_002XW9P.1	A.D.5.2	2025-01-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14825	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00004413/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424678	0.8921510673234812			OZ262268.1				0	1246
PP_002XWAM.1	A.D.1	2025-01-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14997	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00004784/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424586	0.8975369458128079			OZ262248.1				0	1333
PP_002XWBK.1	A.D.1	2025-01-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13731	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00008309/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424587	0.8523481116584565			OZ262235.1				0	755
PP_002XWCH.1	A.D.5.2	2025-01-22	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13752	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00008991/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424588	0.8962889983579638			OZ262171.1				0	110
PP_002XWDF.1	A.D.1.4	2025-01-30	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15196	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011180/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424589	0.9982266009852216			OZ262250.1				0	1
PP_002XWED.1	A.D.5.2	2025-01-29	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13320	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011270/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424590	0.8644991789819376			OZ262223.1				0	162
PP_002XWFB.1	A.D.1	2025-02-04	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14868	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00011833/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424591	0.9479802955665024			OZ262150.1				0	436
PP_002XWG9.1	A.D.1.6	2025-03-14	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14881	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00023682/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424592	0.9775369458128079			OZ262251.1				0	0
PP_002XWH6.1	A.D.3	2025-03-31	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13753	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00027575/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424604	0.8580623973727421			OZ262176.1				0	687
PP_002XWJ4.1	A.D.1	2025-04-28	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15140	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00034496/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424605	0.9942857142857143			OZ262165.1				0	3
PP_002XWK2.1	A.D.5.2	2024-12-17	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15065	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00000482/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424606	0.9860098522167488			OZ262168.1				0	57
PP_002XWL0.1	A.D.5.2	2024-12-17	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13757	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00000486/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424679	0.8891954022988505			OZ262274.1				0	223
PP_002XWMY.1	A.D.1	2025-01-03	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14933	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00003405/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424680	0.9777339901477833			OZ262267.1				0	46
PP_002XWNW.1	A.D.3.1	2024-12-24	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15215	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00004162/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424681	0.9994088669950739			OZ262280.1				0	1
PP_002XWPU.1	A.D.3	2024-12-27	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15225	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00008623/2024	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424682	1.0			OZ262287.1				0	0
PP_002XWQS.1	A.D.1	2025-01-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15219	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00008930/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424683	0.999671592775041			OZ262259.1				0	0
PP_002XWRQ.1	A.D.1	2025-02-06	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15207	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014164/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424684	0.9988177339901478			OZ262278.1				0	1
PP_002XWSN.1	A.D.1	2025-02-08	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14887	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014236/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424685	0.9339901477832512			OZ262263.1				0	668
PP_002XWTL.1	A.D.1	2025-02-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15197	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014624/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424686	0.9973070607553366			OZ262255.1				0	14
PP_002XWUJ.1	A.D.5.2	2025-02-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14878	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014686/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424687	0.9775369458128079			OZ262285.1				0	0
PP_002XWVG.1	A.D.5.2	2025-02-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14251	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014688/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424688	0.9196059113300492			OZ262272.1				0	254
PP_002XWWE.1	A.D.3	2025-02-09	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14884	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00014933/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424689	0.9774712643678161			OZ262277.1				0	0
PP_002XWXC.1	A.D.5.2	2025-02-24	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14769	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00017785/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424690	0.9357635467980295			OZ262290.1				0	526
PP_002XWYA.1	A.D.1	2025-02-27	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15218	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00019191/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424691	1.0			OZ262276.1				0	0
PP_002XWZ8.1	A.D.5.2	2025-02-27	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13784	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00019192/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424692	0.8996387520525452			OZ262269.1				0	91
PP_002XX06.1	A.D.5.2	2025-03-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14649	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00020460/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424597	0.9202627257799672			OZ262262.1				0	642
PP_002XX14.1	A.D.5.2	2025-02-24	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15083	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00021269/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424593	0.9908045977011494			OZ262193.1				0	2
PP_002XX22.1	A.D.5.2	2025-03-12	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	14883	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00022878/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424594	0.9778653530377668			OZ262183.1				0	0
PP_002XX30.1	A.D.1.6	2025-01-05	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15223	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00023306/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424595	1.0			OZ262196.1				0	0
PP_002XX4Y.1	A.D.3	2025-03-31	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15233	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00027533/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424598	1.0			OZ262273.1				0	0
PP_002XX5W.1	A.D.1	2025-03-29	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15231	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00027576/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424599	1.0			OZ262271.1				0	0
PP_002XX6U.1	A.D.5.2	2025-03-31	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15196	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00028451/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424600	0.9864696223316913			OZ262254.1				0	179
PP_002XX7S.1	A.D.3	2025-04-03	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15230	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00028960/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424601	1.0			OZ262264.1				0	0
PP_002XX8Q.1	A.D.1	2025-04-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15198	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00031961/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424602	0.9982922824302135			OZ262291.1				0	0
PP_002XX9N.1	A.D.1	2025-04-16	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	15224	2025-05-28	hRSV/A/Ireland/un-NVRL-GIRL00031968/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424603	1.0			OZ262281.1				0	0
PP_002XXAL.1	A.D.3	2025-01-21	Ireland		Carr, Michael; Bennett, Charlene; Banka, Weronika; Fahey, Laura; Rice, Alan; Dean, Jonathan; Hare, Daniel; De Gascun, Cillian F.	National Virus Reference Laboratory, University College Dublin, Dublin, Ireland	Homo sapiens	13767	2025-05-28	hRSV/A/Ireland/un-NVRL-XIRL00000304/2025	NVRL Ireland	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	SAMEA118424596	0.8979310344827586			OZ262260.1				0	93
